Brand,nama barang,kategori,harga,harga_int,user,varian,ukuran,date,review,rating,terbantu
910,nineten nakami swish,sepatu basket,Rp598.405,598405,DANI,,,May 2025,"Warna, bahan, moodel, & looknya terbaikk. Fix auto eyecathing. Mana dapet bonus kaos kaki juga, beuh terbaik emang. Thank you & keep it up",5,1
910,nineten nakami swish,sepatu basket,Rp598.405,598405,F***i,,,July 2025,"sepatunya mantap melebihi ekspektasi, proses dan pengiriman cepat ...",5,0
910,nineten nakami swish,sepatu basket,Rp598.405,598405,T***S,,,December 2024,"Bagus banget sepatu nya 🔥 Sedikit kaget juga soalnya, packaging nya udah robek dikit terus dus nya penyok, tapi barang nya aman...",5,0
910,nineten nakami swish,sepatu basket,Rp598.405,598405,T***S,,,December 2024,"Bagus mudah""an awet dan nyaman dipakai nya",5,0
910,nineten nakami swish,sepatu basket,Rp598.405,598405,Dean,,,July 2025,Produknya keren & kualitasnya bagus,5,0
910,nineten nakami swish,sepatu basket,Rp598.405,598405,T***S,,,November 2024,Sangat rekomendasi,5,0
910,nineten nakami swish,sepatu basket,Rp598.405,598405,ð***¨,,,January 2025,Bagus sekali,5,0
910,nineten nakami swish,sepatu basket,Rp598.405,598405,S***n,,,January 2025,looks so cool!,5,0
910,nineten nakami swish,sepatu basket,Rp598.405,598405,N***z,,,June 2025,Pass,5,0
910,nineten nakami swish,sepatu basket,Rp598.405,598405,l***,,,March 2025,Terimakasih seller,5,0
910,nineten nakami swish,sepatu basket,Rp598.405,598405,T***S,,,March 2025,Warna: Baguss,5,0
910,nineten nakami swish,sepatu basket,Rp598.405,598405,R***P,,,April 2025,terbaik..,5,0
910,nineten nakami swish,sepatu basket,Rp598.405,598405,T***S,,,December 2024,Mantep,5,0
910,nineten nakami swish,sepatu basket,Rp598.405,598405,T***S,,,May 2025,Joss,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,F***n,,,January 2025,barang berkualitas warna sesuai bahan nyaman dipakai untuk lari ukuran sesuai,5,1
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,a***h,,,January 2025,"Trima kasih 🙏 barang nya sudah nyampai dengan aman tidak ada lecet👍joss sepatunya the best lah,smoga awett..",5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,d***y,,,September 2024,"Kuat ringan empuk. Finishing kurang rapih, belepotan, sama kayak merk sebelah, ini yg bikin produk lokal harganya lebih murah.  Pengiriman sangat LAMAA KURIR tokped emang... ",4,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,T***y,,,April 2024,"ukuran sesuai, sepatu berkelas, kwalitas bagus, warna cakep, bahannya ringan, empuk. #TOP",5,2
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,m***l,,,April 2024,"kardusnya rusak, tapi barang amann dan nyaman di pakai",5,1
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,A***k,,,August 2024,Pakettt mendaratt dg baikk…  waktu pengiriman cepatt.. pesannya tgl 8 sampenya tgl 12… Untung ambil size 40 pass di kaki biasanya pake size 39 tapi kalo pesannya 39 pasti... ,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,T***S,,,November 2024,Bentuk dan ukuran: Sesuai dengan yang ada waktu saat live .ukuran juga sesuai dengan chart ukuran yang tertera sehingga pass Daya tahan pakai: Sebelumnya suami udah perna... ,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,j***1,,,October 2024,Bentuk dan ukuran: Pas Aroma: Baik Daya tahan pakai: Menarik,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,Styson,,,April 2024,"Berkualitas 👍, sangat baik untuk dipakai olahraga , bangga bahwa ada brand lokal dengan kualitas yg sangat 👍",5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,H***d,,,October 2024,"Barang sesuai pesanan, packing rapi, respon cepat",5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,Hendra,,,July 2025,"Produk Ok, sepatu ringan, kombinasi warnanya ciamik, box datang dgn selamat hanya saja untuk proses pengiriman bisa  dipercepat gan.. Terimakasih",5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,e***0,,,September 2024,Bentuk dan ukuran: Ukurannya pas don modelnya mantap,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,2***5,,,August 2024,Emng lokal lebih menggoda tapi for nineten lem ny agak lebih di rapihin lagi ya soalny biar makiiiiiiiin bagus dan mantep lagi top markotop,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,Ariansyah,,,October 2024,"berkualitas dan barang sesuai cocok untuk olahraga ,keren 🔥",5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,T***S,,,March 2025,Warna: pass Daya tahan pakai: memuaskan,4,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,I***a,,,March 2025,"Ukuran pas, tampilan menarik.belum di coba semoga sepatunya awet",4,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,aji,,,August 2024,"barang sesuai, cuma pengiriman agk telat sehari",5,4
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,T***S,,,January 2025,pesanan sampe dengan selamat... mantap.. walau pun pengiriman agak lama... tapi puas,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,h***7,,,November 2024,Barang bagus dan nyaman di pake,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,Satria,,,August 2024,"terima kasih,,, barang nya sudah saya terima dengan baik. thx KS seller thanks Tokopedia",5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,T***S,,,August 2024,Sangat bagus dan sesuai dengan pesanan terima kasih,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,T***S,,,October 2024,"Mantap dah, belum du coba di lapangan langsung...  Overall keren nih sepatu.",4,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,f***l,,,September 2024,"lumayan, rubernya agak sdikit ke gores gores",5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,Ø***,,,August 2024,Pas enak dipakai cocok untuk semua kalangan,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,R***b,,,June 2025,Bentuk dan ukuran: Mantap..👍👍👍 Aroma: Mantap..👍👍👍 Daya tahan pakai: Mantap..👍👍👍 Warna: 🔥🔥🔥👍👍👍,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,e***e,,,April 2024,Ukuran Sesuai Deskripsi Modelnya keren! Packing aman 👍 Sepatu Nyaman 👟,5,1
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,J***y,,,April 2024,Ukuran Sesuai Deskripsi Modelnya keren! Sepatu Nyaman 👟,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,T***S,,,November 2024,"Barang mendarat dengan selamat, ukuran pas dan nyaman",5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,p***h,,,April 2024,"Barang sesuai pesanan, ukuran sesuai, dan warna nya sesuai 👍 terima kasih",5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,A***P,,,November 2024,Terima kasih . Barang sesuai harga. Kualitas ok,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,J***k,,,December 2024,"Bagus, empuk, ringan",5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,T***o,,,October 2024,Sepatu Takashi Tun mantap dan bagus sekali,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,A***l,,,February 2025,"Keren euy,, jd semangat running",5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,Neneng,,,September 2024,"baguuuuuuusssss bhangeettttttt, kereeeennnnn dan ringan, empuk juga , udah langganan dan udah jatuh hati sama nineten",5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,*****,,,January 2025,"baguss, pengiriman cepat sekali pacar saya suka 🥰🥰🥰🥰",5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,i***.,,,May 2025,Produk jos banget sesuai harga kasih bintang 5⭐⭐⭐⭐⭐,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,Widy,,,September 2024,"Pengiriman sangat lama, barang yang datang tidak lengkap kemudian tidak ada tanggung jawab dari toko. Pihak toko menginformasikan akan mengirimkan kekurangan nya, dan men... ",1,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,g***i,,,November 2024,Sesuai & sepatu full enak untuk lari,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,d***o,,,May 2025,Sangat suka Bentuk dan ukuran: Pas,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,T***S,,,December 2024,"Barang bagus, sesuai harga",5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,A***m,,,August 2024,Menyala 910 ga pernah gagal 🔥🔥🔥,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,R***,,,September 2024,bagus mantap dan empuk,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,u***e,,,December 2024,Mantap sesuai sama pesanan.Semoga awet.,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,S***i,,,February 2025,Sesuai sama harganya,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,T***S,,,December 2024,nineteen mantap poll,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,E***a,,,February 2025,Sama dgn yg aslinya ft,4,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,Abdul,,,September 2024,mantabbbbbb,5,1
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,M***d,,,April 2024,"Empuk, bounce nya mantap",5,1
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,m****,,,August 2024,Barang bagus,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,à***°,,,May 2025,Bintang 5,5,1
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,T***S,,,December 2024,"keren anjai, semoga awet",4,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,R***y,,,July 2025,Puatennnn,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,T***S,,,August 2024,Barangx ok,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,G***_,,,April 2024,empuk,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,D***k,,,September 2024,Bagus,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,T***S,,,November 2024,Perfect,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,T****,,,September 2024,Baik,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,T****,,,December 2024,Perfecto,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,T****,,,December 2024,Perfecto,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,T***S,,,March 2025,Mantap,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,T***S,,,October 2024,Mantap,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,T***S,,,October 2024,Mantap,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,e***n,,,January 2025,Oke deh,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,T***S,,,November 2024,Good,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,A****,,,October 2024,Good,4,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,d***n,,,September 2024,Good,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,u***t,,,December 2024,Pokoknya nice,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,Ismail,,,April 2024,Supeeerrr!,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,T***S,,,November 2024,keren,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,Z***m,,,July 2025,"Lagi kebagian apes dapet sepatunya terkesan bukan barang baru karna kotor dan kurang rapi, apalagi box nya.. Semoga yg lain ga apes ya..",4,2
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,T***S,,,April 2025,"Dissapointed, looks good aja. Tapi dari lem dan peforma di kaki saya, baru lari 10 menit, kakiku sakit keduanya, akhirnya decide untuk jalan aja, tapi itupun ga bisa lama... ",5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,T***S,,,December 2024,Warnanya menyala suka banget🤩 Empuk banget ringan,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,f***i,,,June 2025,"Pas sesuai pesanan, walau pun ada sisa lem yg masih banyak nempel",5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,T***S,,,May 2025,"Modelnya kereeen.. sepatunya ringan bgt, empuk, nyaman, cocok buat jogging, daily running. Makasih seller ..semoga awet ya dipake tiap hari jogging.",5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,T***S,,,June 2025,Ringan dan nyaman dipakai. Warnanya juga eye catching. Belum dipake buat lari. Semoga awet. Ukurannya juga pas,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,T***S,,,December 2024,"sepatu nyaman untuk daily training, empuk dan gak panas walau buat lari 10km. Seller responsive, pengiriman sangat cepat 👍",5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,T***S,,,March 2025,"Respon toko cepat,amanah,barang tiba dengan selamat dan pastinya produk ori 910",5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,T***x,,,June 2025,"sepatu bagus sesuai harga, ada free kaos kaki tapi ternyata pas nyampe nggak ada, udah komplain ke adminnya tapi kurang puas dengan jawaban yang dikasih 👎🏻",3,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,*****,,,December 2024,"bagus polll, bentukk baguss warnaa jugaa baguss",5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,A***i,,,January 2025,empuk banget dan cocok dipake lari 5 10,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,T***h,,,February 2025,"Sepatunya bagus, sesuai deskripsi. Hanya saja respon penjual kurang sip untuk memberi jawaban atas pertanyaan pembeli. Dalam hal ini saat barang yg saya beli, perjalanann... ",3,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,Z***i,,,June 2025,Buat kaki lebar harus nambah 1 cm dari ukuran biasanya 🙏,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,Yudi,,,May 2025,Nyaman utk lari dan delivery cepat,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,Adhy,,,March 2025,sesuai deskripsi. mudah²an awet.,5,1
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,T***S,,,December 2024,Baguss sepatu nya  thankyu ya cepet banget nyampe nya,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,H***a,,,December 2024,"Baguus barang e, pas ukurannya",5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,N***f,,,December 2024,Mantap Pokoknya 👍👍👍👍👍,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,Q***a,,,December 2024,Kern .. mantap,4,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,i***a,,,March 2025,Alus,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,z****,,,February 2025,gacor empuk bgt buat easy run,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,imanuel,,,June 2025,keren,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,ð****,,,February 2025,Paketnya dah nyampe mantap pas,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,H***o,,,June 2025,Bagus bgt,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,L***a,,,February 2025,Bagus,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,T***S,,,December 2024,Mantap,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,m***3,,,December 2024,Mantap👍🏻,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,R***a,,,December 2024,Keren,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,X***v,,,June 2025,"Pengiriman super cepat yah,  Barang tiba dalam kondisi baik, sesuai permintaan. Dapat bonus kaos kaki. Terimakasih seller 👍🏻",5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,D***D,,,February 2025,"harga kaki 5 rasa bintang 5, dr pada beli yg mahal mahal toh juga di injek haha, sukses terus 910",5,1
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,Dedi,,,December 2024,"kerennn!! walaupun lokal tapi gak kalah dgn sepatu interlokal!! tinggal di tes aja gimana rasa pemakaiannya, mudah2an sih nyaman juga 👍",5,1
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,J***l,,,January 2025,Sepatunya nyaman di pakai pass dikaki untuk running top.,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,George,,,January 2025,"H A T I - H A T I barang semau maunya dikirim tanpa konfirmasi, ada konfirmasi dgn wakru 2 jam.  management 910 mengecewakan costumer",1,4
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,O***i,,,February 2025,Aaaaaa bagus banget sepatu nya sesuai ekspektasi 😍😍😍,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,K***a,,,February 2025,sepatu nya keren bagus dan cantik sekaliiii🤤🤤🤤,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,e***e,,,January 2025,Alhamdulillah! Lumayan bagus barangnya namun masih belum memenuhi ekspektasi yang sempurna,4,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,h***y,,,December 2024,Warna: Sangat bagus dan ringan sepatunya.,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,@***o,,,January 2025,Sepatunya ori,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,Dalia,,,December 2024,"warna bagus,dipakai lari enak",5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,b***5,,,May 2025,Pengiriman cepat,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,T***S,,,February 2025,Mantap,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,â****,,,January 2025,Mantap,5,0
910,nineten takashi run 1.5,sepatu lari,Rp645.905,645905,D***Y,,,February 2025,J,5,0
Ortuseight,ortuseight catalyst empire in,sepatu futsal,Rp699.000,699000,h***0,Distilled Blue Camo,42.0,February 2025,"Paket udah sampai sangat cepat. Agak kecewa aja sama pengirimannya kemasan pada sobek, dus pada penyok sobek.  Kecewa sama kurirnya.  Sekelas ortus kok lem leman sepatu n... ",3,0
Ortuseight,ortuseight catalyst empire in,sepatu futsal,Rp699.000,699000,Asep,Distilled Blue,43.0,January 2025,Nyaman dan ringan,5,0
Ortuseight,ortuseight catalyst empire in,sepatu futsal,Rp699.000,699000,A***f,Distilled Blue Camo,44.0,March 2025,Bentuk dan ukuran: Passs MANTAPP,5,0
Ortuseight,ortuseight catalyst empire in,sepatu futsal,Rp699.000,699000,*****,Distilled Blue Camo,37.0,January 2025,Top banget ringan,5,1
Ortuseight,ortuseight catalyst empire in,sepatu futsal,Rp699.000,699000,ð****,Distilled Blue Camo,39.0,January 2025,kece badaii🔥,5,0
Ortuseight,ortuseight catalyst empire in,sepatu futsal,Rp699.000,699000,K***­,Distilled Blue Camo,40.0,January 2025,gacorrr min,5,0
Ortuseight,ortuseight catalyst empire in,sepatu futsal,Rp699.000,699000,M***N,Distilled Blue Camo,41.0,January 2025,Sesuai harapan👍👍👍,5,0
Ortuseight,ortuseight catalyst empire in,sepatu futsal,Rp699.000,699000,T***S,Distilled Blue Camo,40.0,January 2025,Gokss,5,0
Ortuseight,ortuseight catalyst empire in,sepatu futsal,Rp699.000,699000,L****,Distilled Blue Camo,39.0,February 2025,Realpic.... Thank you kak...,5,0
Ortuseight,ortuseight catalyst ballistic in,sepatu futsal,Rp449.000,449000,A***d,Cloud Blue Cyan,43.0,April 2025,"Barang nya bagusss makasihh Ortus saya jadi sukaa sama sepatu ini, murahh dapet diskon🤩",5,0
Ortuseight,ortuseight catalyst ballistic in,sepatu futsal,Rp449.000,449000,L***m,Cloud Blue Cyan,41.0,May 2025,"sepatu nya enak, enteng, bagus ga salah beli",5,0
Ortuseight,ortuseight catalyst ballistic in,sepatu futsal,Rp449.000,449000,C***l,Cloud Blue Cyan,38.0,July 2025,Tidah nyaman di kaki kurang puas,3,0
Ortuseight,ortuseight catalyst ballistic in,sepatu futsal,Rp449.000,449000,I***-,Cloud Blue Cyan,43.0,December 2024,"Sepatuny bagus,dn uk nya pas,sesuai",5,0
Ortuseight,ortuseight catalyst ballistic in,sepatu futsal,Rp449.000,449000,Y***y,Cloud Blue Cyan,42.0,June 2025,Baguss bgtt sesuai ekspektasi🫶🏻,5,0
Ortuseight,ortuseight catalyst ballistic in,sepatu futsal,Rp449.000,449000,Z***z,Cloud Blue Cyan,38.0,July 2025,Bagus tapi salah size😭,4,0
Ortuseight,ortuseight catalyst ballistic in,sepatu futsal,Rp449.000,449000,H***7,Cloud Blue Cyan,44.0,January 2025,Gak usa ragu dah,5,0
Ortuseight,ortuseight catalyst ballistic in,sepatu futsal,Rp449.000,449000,T***S,Cloud Blue Cyan,39.0,December 2024,rekomendasi 💯,5,0
Ortuseight,ortuseight catalyst ballistic in,sepatu futsal,Rp449.000,449000,J***a,Cloud Blue Cyan,42.0,May 2025,Sangat sangat baguss👍👍👍👍,5,0
Ortuseight,ortuseight catalyst ballistic in,sepatu futsal,Rp449.000,449000,s***a,Cloud Blue Cyan,39.0,January 2025,sepatu nya bagus ga ada minus,5,0
Ortuseight,ortuseight catalyst ballistic in,sepatu futsal,Rp449.000,449000,C***k,Cloud Blue Cyan,41.0,July 2025,Bagus banget spatunya,5,0
Ortuseight,ortuseight catalyst ballistic in,sepatu futsal,Rp449.000,449000,J***h,Cloud Blue Cyan,41.0,July 2025,Bagus,4,0
Ortuseight,ortuseight catalyst ballistic in,sepatu futsal,Rp449.000,449000,T***S,Cloud Blue Cyan,40.0,March 2025,gacor wak,5,0
Ortuseight,ortuseight catalyst ballistic in,sepatu futsal,Rp449.000,449000,R***l,Cloud Blue Cyan,41.0,May 2025,Bagus bangat kak terimakasih,5,0
Ortuseight,ortuseight catalyst ballistic in,sepatu futsal,Rp449.000,449000,ð***,Cloud Blue Cyan,42.0,December 2024,Mantavvv,5,0
Ortuseight,ortuseight catalyst ballistic in,sepatu futsal,Rp449.000,449000,K***n,Cloud Blue Cyan,42.0,June 2025,Baguss,5,0
Ortuseight,ortuseight catalyst ballistic in,sepatu futsal,Rp449.000,449000,X***e,Cloud Blue Cyan,41.0,April 2025,Bagus,5,0
Ortuseight,ortuseight catalyst ballistic in,sepatu futsal,Rp449.000,449000,Q***w,Cloud Blue Cyan,43.0,April 2025,Good shoe,5,0
Ortuseight,ortuseight catalyst ballistic in,sepatu futsal,Rp449.000,449000,T***S,Cloud Blue Cyan,41.0,February 2025,Mantap,5,0
Ortuseight,ortuseight catalyst ballistic in,sepatu futsal,Rp449.000,449000,r***y,Cloud Blue Cyan,42.0,February 2025,Sebelw,4,0
Ortuseight,ortuseight catalyst ballistic in,sepatu futsal,Rp449.000,449000,S****,Cloud Blue Cyan,40.0,February 2025,Tolong ya kak kurir nya jangan sok kali,2,0
Ortuseight,ortuseight catalyst ballistic in,sepatu futsal,Rp449.000,449000,T***S,Cloud Blue Cyan,40.0,March 2025,Bgus,5,0
Ortuseight,ortuseight catalyst ballistic in,sepatu futsal,Rp449.000,449000,T***S,Cloud Blue Cyan,40.0,March 2025,Ddd$fffc zdddd ddd,5,0
Ortuseight,ortuseight catalyst ballistic in,sepatu futsal,Rp449.000,449000,A***m,Mint Grey,40.0,July 2025,Keren💸,5,0
Ortuseight,ortuseight catalyst ballistic in,sepatu futsal,Rp449.000,449000,G***t,Silver Black,39.0,June 2025,"Kualitas Barang bagus, +bisa COD+ boks nya juga gak rusak , layanan kurir juga mantap, kalo mau pesan burungan sebelum kehabisan 😊",5,0
Ortuseight,ortuseight catalyst ballistic in,sepatu futsal,Rp449.000,449000,K***x,Silver Black,42.0,July 2025,Barang okeh banget rapih  Kardus nya juga rapih sesuai dengan Poto,5,0
Ortuseight,ortuseight catalyst ballistic in,sepatu futsal,Rp449.000,449000,s***_,Silver Black,46.0,March 2025,real pick barang sampai dengan bagus.  dan sesuai dengan deskripsi.  Terimakasih.,5,0
Ortuseight,ortuseight catalyst ballistic in,sepatu futsal,Rp449.000,449000,C***f,Silver Black,39.0,June 2025,Bentuk dan ukuran: 39 Mantp best pokoknya,5,0
Ortuseight,ortuseight catalyst ballistic in,sepatu futsal,Rp449.000,449000,Q***z,Silver Black,37.0,July 2025,"pokoknya mantep banget, barang sesuai sama yg si foto",5,0
Ortuseight,ortuseight catalyst ballistic in,sepatu futsal,Rp449.000,449000,X***v,Silver Black,40.0,May 2025,Barangnya bagus 100% ori,5,0
Ortuseight,ortuseight catalyst ballistic in,sepatu futsal,Rp449.000,449000,T***b,Silver Black,39.0,June 2025,Untuk produk nya oke banget tapi ada satu problemnya yaitu kotaknya pada saat pengiriman mungkin ya. Soalnya pas nyampe kotak nya dh rusak,5,0
Ortuseight,ortuseight catalyst ballistic in,sepatu futsal,Rp449.000,449000,F***m,Silver Black,39.0,July 2025,Bentuk dan ukuran: pas Daya tahan pakai: belum tau,5,0
Ortuseight,ortuseight catalyst ballistic in,sepatu futsal,Rp449.000,449000,C***l,Silver Black,40.0,June 2025,"Ringan,ckup bagus,tapi kualitas mnurus saya kurang..barus 1x pakai merek d dlam sudah ngelupas,lem sangat2 tidak rapi..tolobg diperhatian lagi kebersihan produk ny Untuk... ",3,0
Ortuseight,ortuseight catalyst ballistic in,sepatu futsal,Rp449.000,449000,Z***f,Silver Black,39.0,June 2025,Barang sesuai ekspektasi 🙌,5,0
Ortuseight,ortuseight catalyst ballistic in,sepatu futsal,Rp449.000,449000,d***$,White Gold,42.0,December 2024,"Pokoknya barang sangat berkualitass, mantap👍 Pertahankan kualitas produk",5,0
Ortuseight,ortuseight catalyst ballistic in,sepatu futsal,Rp449.000,449000,T***S,White Gold,37.0,December 2024,Bagus sekali dan mantap Bentuk dan ukuran: Pas Warna: Sesuai,5,0
Ortuseight,ortuseight catalyst ballistic in,sepatu futsal,Rp449.000,449000,B***p,White Gold,45.0,June 2025,"Sumpah, puas bgt sama hasilnya.. ini real keren bgta, buat kalian yg mau order dsini, gk usa pake ragu lagi, real pict pokonyaaa.. sukses terus kak",5,0
Ortuseight,ortuseight catalyst ballistic in,sepatu futsal,Rp449.000,449000,J***a,White Gold,38.0,July 2025,Bagus Bentuk dan ukuran: sesuai Warna: Bagus Dan kinclong,5,0
Ortuseight,ortuseight catalyst ballistic in,sepatu futsal,Rp449.000,449000,H***r,White Gold,41.0,May 2025,Terimakasi barangnya sangat bagus pengiriman juga cepat👍🏻,5,0
Ortuseight,ortuseight catalyst ballistic in,sepatu futsal,Rp449.000,449000,M***x,White Gold,42.0,June 2025,sepatunya bagus sesuai dgn di foto,5,0
Ortuseight,ortuseight catalyst ballistic in,sepatu futsal,Rp449.000,449000,T***b,White Gold,40.0,May 2025,sepatu nya bagus sesuai warna&ukuran pengiriman cepat🫶🏻,5,0
Ortuseight,ortuseight catalyst ballistic in,sepatu futsal,Rp449.000,449000,n***a,White Gold,42.0,February 2025,bentuknya sesuai dan nyaman dipakai,5,0
