nama barang,kategori,harga,date,user,varian,rating,review,bantu
"MILLS Sepatu Dexter Black / Black 9701802 - BLACK/BLACK, 37",,Rp329.000,3 minggu lalu,Muhammad,BLACK/BLACK - 42,bintang 5,"Ok sih bagus, cuma kurang suka sama bekas putih antara top dan bottom nya kayak belepet lem atas kurang rapi",0 orang terbantu
"MILLS Sepatu Dexter Black / Black 9701802 - BLACK/BLACK, 37",,Rp329.000,1 bulan lalu,N***t,BLACK/BLACK - 41,bintang 5,Keren sepatu empuk vuat kaki lebar cocok yaa,0 orang terbantu
"MILLS Sepatu Dexter Black / Black 9701802 - BLACK/BLACK, 37",,Rp329.000,2 bulan lalu,S***o,BLACK/BLACK - 37,bintang 5,"Mantap, enak dipake dan pengiriman kilat..  Bisa repeat order yg lain nih..",0 orang terbantu
"MILLS Sepatu Dexter Black / Black 9701802 - BLACK/BLACK, 37",,Rp329.000,1 minggu lalu,H***l,BLACK/BLACK - 42,bintang 5,"barang: ori  kualitas: bahan bagus, ringan, tidak ada cacat  toko amanah, jngan ragu buat beli di toko ini",0 orang terbantu
"MILLS Sepatu Dexter Black / Black 9701802 - BLACK/BLACK, 37",,Rp329.000,2 bulan lalu,Z***k,BLACK/BLACK - 42,bintang 5,Bentuk dan ukuran: Pas Aroma: Sodappp Daya tahan pakai: Moga awet Warna: Black/black uk 42,0 orang terbantu
"MILLS Sepatu Dexter Black / Black 9701802 - BLACK/BLACK, 37",,Rp329.000,1 bulan lalu,Z***v,BLACK/BLACK - 42,bintang 5,kualitasnya gk diragukan lagi sih🫶🏻🔥,0 orang terbantu
"MILLS Sepatu Dexter Black / Black 9701802 - BLACK/BLACK, 37",,Rp329.000,1 bulan lalu,K***a,BLACK/BLACK - 39,bintang 5,Bagus..ukuran 39 ngepas bnget tp gk ppa,0 orang terbantu
"MILLS Sepatu Dexter Black / Black 9701802 - BLACK/BLACK, 37",,Rp329.000,1 bulan lalu,U***r,BLACK/BLACK - 45,bintang 5,"Sepatu keren, sesuai dan pas ukurannya",0 orang terbantu
"MILLS Sepatu Dexter Black / Black 9701802 - BLACK/BLACK, 37",,Rp329.000,4 bulan lalu,W***n,BLACK/BLACK - 38,bintang 5,Barang bagus dan berkualitas...mantap,0 orang terbantu
"MILLS Sepatu Dexter Black / Black 9701802 - BLACK/BLACK, 37",,Rp329.000,4 bulan lalu,P***u,BLACK/BLACK - 40,bintang 5,Kayak gk pake sepatu,0 orang terbantu
"MILLS Sepatu Dexter Black / Black 9701802 - BLACK/BLACK, 37",,Rp329.000,3 minggu lalu,Harley,BLACK/BLACK - 41,bintang 5,"ok, sesuai pesanan",0 orang terbantu
"MILLS Sepatu Dexter Black / Black 9701802 - BLACK/BLACK, 37",,Rp329.000,1 bulan lalu,P***x,BLACK/BLACK - 39,bintang 5,Warna dan ukuran sesuai,0 orang terbantu
"MILLS Sepatu Dexter Black / Black 9701802 - BLACK/BLACK, 37",,Rp329.000,5 bulan lalu,P***t,BLACK/BLACK - 44,bintang 5,Ini keren,2 orang terbantu
"MILLS Sepatu Dexter Black / Black 9701802 - BLACK/BLACK, 37",,Rp329.000,1 bulan lalu,Z***z,BLACK/BLACK - 39,bintang 5,Bagus Banget,0 orang terbantu
"MILLS Sepatu Dexter Black / Black 9701802 - BLACK/BLACK, 37",,Rp329.000,1 bulan lalu,W***r,BLACK/BLACK - 44,bintang 5,produk mantap,0 orang terbantu
"MILLS Sepatu Dexter Black / Black 9701802 - BLACK/BLACK, 37",,Rp329.000,4 hari lalu,L***u,BLACK/BLACK - 42,bintang 5,barangnya mantap,0 orang terbantu
"MILLS Sepatu Dexter Black / Black 9701802 - BLACK/BLACK, 37",,Rp329.000,9 bulan lalu,a***a,BLACK/BLACK - 38,bintang 5,"Sangat puas,",0 orang terbantu
"MILLS Sepatu Dexter Black / Black 9701802 - BLACK/BLACK, 37",,Rp329.000,2 minggu lalu,M***i,BLACK/BLACK - 37,bintang 5,Mantab sesuai pesanan,0 orang terbantu
"MILLS Sepatu Dexter Black / Black 9701802 - BLACK/BLACK, 37",,Rp329.000,5 hari lalu,I***c,BLACK/BLACK - 37,bintang 5,Bagus,0 orang terbantu
"MILLS Sepatu Dexter Black / Black 9701802 - BLACK/BLACK, 37",,Rp329.000,1 minggu lalu,M***o,BLACK/BLACK - 43,bintang 5,bagus,0 orang terbantu
"MILLS Sepatu Dexter Black / Black 9701802 - BLACK/BLACK, 37",,Rp329.000,2 minggu lalu,R***f,BLACK/BLACK - 41,bintang 5,Bagus,0 orang terbantu
"MILLS Sepatu Dexter Black / Black 9701802 - BLACK/BLACK, 37",,Rp329.000,1 bulan lalu,V***g,BLACK/BLACK - 44,bintang 5,BAGUS,0 orang terbantu
"MILLS Sepatu Dexter Black / Black 9701802 - BLACK/BLACK, 37",,Rp329.000,3 bulan lalu,F***b,BLACK/BLACK - 40,bintang 5,Bagus,0 orang terbantu
"MILLS Sepatu Dexter Black / Black 9701802 - BLACK/BLACK, 37",,Rp329.000,5 bulan lalu,T***S,BLACK/BLACK - 39,bintang 5,bagus,0 orang terbantu
"MILLS Sepatu Dexter Black / Black 9701802 - BLACK/BLACK, 37",,Rp329.000,4 bulan lalu,F***e,BLACK/BLACK - 44,bintang 5,mantap,0 orang terbantu
"MILLS Sepatu Dexter Black / Black 9701802 - BLACK/BLACK, 37",,Rp329.000,6 bulan lalu,T***S,BLACK/BLACK - 42,bintang 5,terbaik,0 orang terbantu
"MILLS Sepatu Dexter Black / Black 9701802 - BLACK/BLACK, 37",,Rp329.000,1 bulan lalu,I***b,BLACK/BLACK - 45,bintang 5,mantaf,0 orang terbantu
"MILLS Sepatu Dexter Black / Black 9701802 - BLACK/BLACK, 37",,Rp329.000,3 minggu lalu,B***a,BLACK/BLACK - 39,bintang 5,Nice,0 orang terbantu
"MILLS Sepatu Dexter Black / Black 9701802 - BLACK/BLACK, 37",,Rp329.000,3 minggu lalu,J***z,BLACK/BLACK - 40,bintang 5,MANTAPPP!!!!,0 orang terbantu
"MILLS Sepatu Dexter Black / Black 9701802 - BLACK/BLACK, 37",,Rp329.000,1 bulan lalu,E***y,BLACK/BLACK - 40,bintang 5,Keren,0 orang terbantu
"MILLS Sepatu Dexter Black / Black 9701802 - BLACK/BLACK, 37",,Rp329.000,1 minggu lalu,G***b,BLACK/BLACK - 45,bintang 5,Mantapp,0 orang terbantu
"MILLS Sepatu Dexter Black / Black 9701802 - BLACK/BLACK, 37",,Rp329.000,5 bulan lalu,*****,BLACK/BLACK - 42,bintang 5,sip,0 orang terbantu
"MILLS Sepatu Dexter Black / Black 9701802 - BLACK/BLACK, 37",,Rp329.000,1 bulan lalu,I***v,BLACK/BLACK - 39,bintang 5,mantapp sepatunya joss,0 orang terbantu
"MILLS Sepatu Dexter Black / White 9701801 - BLACK/WHITE, 36",,Rp329.000,1 minggu lalu,N***i,BLACK/WHITE - 41,bintang 5,"good, barang sampe dengan baik, tidak ada kerusakan sama sekali, dan pengirimannya cepat",0 orang terbantu
"MILLS Sepatu Dexter Black / White 9701801 - BLACK/WHITE, 36",,Rp329.000,2 minggu lalu,Fajar,BLACK/WHITE - 43,bintang 5,"bahan ringan nyaman dipakai, cocok buat dipakai harian..",1 orang terbantu
"MILLS Sepatu Dexter Black / White 9701801 - BLACK/WHITE, 36",,Rp329.000,1 bulan lalu,fenyalson,BLACK/WHITE - 43,bintang 5,"bahan oke, pengiriman juga super cepat, setelah dicoba sebetulnya pas2 aja cuma bagian depan aja yg ternyata rada panjang... tadinya mau tuker tapi masih bisa dipakai dan... ",0 orang terbantu
"MILLS Sepatu Dexter Black / White 9701801 - BLACK/WHITE, 36",,Rp329.000,4 bulan lalu,M***h,BLACK/WHITE - 43,bintang 5,"Barang sesuai. ukuran pas. Saya puas, Desainnya keren, nyaman dipakai seharian, dan solnya sangat kokoh.",1 orang terbantu
"MILLS Sepatu Dexter Black / White 9701801 - BLACK/WHITE, 36",,Rp329.000,3 bulan lalu,m***d,BLACK/WHITE - 43,bintang 5,sesuai deskripsi barang sampai dengan selamat,0 orang terbantu
"MILLS Sepatu Dexter Black / White 9701801 - BLACK/WHITE, 36",,Rp329.000,3 bulan lalu,Andri,BLACK/WHITE - 43,bintang 5,Recommended Seller.... Pengiriman cepet bgt.... Hatur Nuhun 👍,0 orang terbantu
"MILLS Sepatu Dexter Black / White 9701801 - BLACK/WHITE, 36",,Rp329.000,Lebih dari 1 tahun lalu,T***S,BLACK/WHITE - 36,bintang 5,suka,0 orang terbantu
"MILLS Sepatu Evander Black/Dark Grey/Red 9700803 - Black/ Dk.Grey/Red, 36",,Rp174.500,3 bulan lalu,C***l,Black/ Dk.Grey/Red - 41,bintang 5,"model dan kombinasi warna yang keren, apalagi ditambah harga diskon. Barang sampai dengan selamat dan waktu yg sesuai estimasi. Semoga awet",0 orang terbantu
"MILLS Sepatu Evander Black/Dark Grey/Red 9700803 - Black/ Dk.Grey/Red, 36",,Rp174.500,7 bulan lalu,A****,Black/ Dk.Grey/Red - 41,bintang 5,"Modelnya keren, bahannya bagus, rapi, kualitas produknya bagus, rekomended seller. Pengiriman barang cepat. Terima kasih seller & kurir.",1 orang terbantu
"MILLS Sepatu Evander Black/Dark Grey/Red 9700803 - Black/ Dk.Grey/Red, 36",,Rp174.500,6 bulan lalu,Leon,Blck/ DkGry/Red - 41,bintang 1,"udah komplain dan penjual fast respon, males balikin paket akhirnya sepatu dipakai anak saja untungnya kok muat. mohon pada deskripsi barang di revisi agar sesuai dan tid... ",2 orang terbantu
"MILLS Sepatu Evander Black/Dark Grey/Red 9700803 - Black/ Dk.Grey/Red, 36",,Rp174.500,4 bulan lalu,A***d,Black/ Dk.Grey/Red - 41,bintang 4,"Terimakasih pesanan sudah diterima dengan selamat, packing rapi, dan proses pengirimannya cepat. seller juga responsif",0 orang terbantu
"MILLS Sepatu Evander Black/Dark Grey/Red 9700803 - Black/ Dk.Grey/Red, 36",,Rp174.500,1 bulan lalu,Arya,Black/ Dk.Grey/Red - 36,bintang 5,"sesuai Foto, sepatunya nyaman, semoga awet",0 orang terbantu
"MILLS Sepatu Evander Black/Dark Grey/Red 9700803 - Black/ Dk.Grey/Red, 36",,Rp174.500,1 bulan lalu,Abdul,Black/ Dk.Grey/Red - 41,bintang 5,"Kelebihan: model bagus, bahan nyaman, value for money Kekurangan: Insole kurang empuk dan model tali yang agak ribet",0 orang terbantu
"MILLS Sepatu Evander Black/Dark Grey/Red 9700803 - Black/ Dk.Grey/Red, 36",,Rp174.500,4 bulan lalu,U***y,Blck/ DkGry/Red - 42,bintang 5,"Baru Dateng langsung dicoba,kenceng , enteng pas di kaki",0 orang terbantu
"MILLS Sepatu Evander Black/Dark Grey/Red 9700803 - Black/ Dk.Grey/Red, 36",,Rp174.500,6 bulan lalu,MRZ,Blck/ DkGry/Red - 45,bintang 5,"Sepatu yg cocok banget buat training/gym. Ada pengunci ankle sehingga bikin kaki jadi stabil. Best of all, harganya affordable! Good job Mills! 🫡👍🏻",1 orang terbantu
"MILLS Sepatu Evander Black/Dark Grey/Red 9700803 - Black/ Dk.Grey/Red, 36",,Rp174.500,4 bulan lalu,Arya,Blck/ DkGry/Red - 42,bintang 5,barang sesuai.bahan bagus .model keren..toko tepat waktu,0 orang terbantu
"MILLS Sepatu Evander Black/Dark Grey/Red 9700803 - Black/ Dk.Grey/Red, 36",,Rp174.500,2 bulan lalu,Rohim,Black/ Dk.Grey/Red - 38,bintang 5,"bagus banget,enteng,ada kuncian engkel,cuma talinya dgak ribet,solusinya di bikin sederhana",0 orang terbantu
"MILLS Sepatu Evander Black/Dark Grey/Red 9700803 - Black/ Dk.Grey/Red, 36",,Rp174.500,5 bulan lalu,X***s,Black/ Dk.Grey/Red - 42,bintang 5,Barang sesuai dan sudah sampai dengan selamat,0 orang terbantu
"MILLS Sepatu Evander Black/Dark Grey/Red 9700803 - Black/ Dk.Grey/Red, 36",,Rp174.500,3 bulan lalu,N***v,Black/ Dk.Grey/Red - 42,bintang 5,Bentuk dan ukuran: Sesuai dengan pesanan Aroma: Produk Masih baru Daya tahan pakai: Rapi bakalan awet sepatunya,0 orang terbantu
"MILLS Sepatu Evander Black/Dark Grey/Red 9700803 - Black/ Dk.Grey/Red, 36",,Rp174.500,6 bulan lalu,R***o,Blck/ DkGry/Red - 42,bintang 5,"Harga sangat terjangkau tp kualitas ga kalah sm merk2 terkenal. Ringan bgt, nyaman pas di kaki",0 orang terbantu
"MILLS Sepatu Evander Black/Dark Grey/Red 9700803 - Black/ Dk.Grey/Red, 36",,Rp174.500,6 bulan lalu,D***n,Blck/ DkGry/Red - 38,bintang 5,best price good quality fast delivery recommended seller,0 orang terbantu
"MILLS Sepatu Evander Black/Dark Grey/Red 9700803 - Black/ Dk.Grey/Red, 36",,Rp174.500,2 bulan lalu,Angga,Blck/ DkGry/Red - 42,bintang 5,"modelnya keren, nyaman di kaki, ringan  kualitas bagus",0 orang terbantu
"MILLS Sepatu Evander Black/Dark Grey/Red 9700803 - Black/ Dk.Grey/Red, 36",,Rp174.500,3 bulan lalu,V***v,Black/ Dk.Grey/Red - 42,bintang 5,Alhamdulillah bagus  Tapi klo bisa jangan pake ekspedisi N**** E****s pengirimannya lama,0 orang terbantu
"MILLS Sepatu Evander Black/Dark Grey/Red 9700803 - Black/ Dk.Grey/Red, 36",,Rp174.500,2 bulan lalu,habib,Black/ Dk.Grey/Red - 41,bintang 5,sepatunya OK dengan harga 150 rb-an  untuk yg kakinya lebar sebaiknya tambah 1 atau 2 nomor ke atas,0 orang terbantu
"MILLS Sepatu Evander Black/Dark Grey/Red 9700803 - Black/ Dk.Grey/Red, 36",,Rp174.500,6 bulan lalu,e***l,Black/ Dk.Grey/Red - 40,bintang 4,Bagus produkny Bentuk dan ukuran: Sesuai pesanan Warna: Ngejreng tdk norak Daya tahan pakai: Belum dicoba,0 orang terbantu
"MILLS Sepatu Evander Black/Dark Grey/Red 9700803 - Black/ Dk.Grey/Red, 36",,Rp174.500,Lebih dari 1 tahun lalu,s***u,Blck/ DkGry/Red - 36,bintang 5,Sepatunya nyaman Ukuran sesuai,0 orang terbantu
"MILLS Sepatu Evander Black/Dark Grey/Red 9700803 - Black/ Dk.Grey/Red, 36",,Rp174.500,3 bulan lalu,V***o,Blck/ DkGry/Red - 42,bintang 4,😭😭😭😭😭  dpt brg sisa,0 orang terbantu
"MILLS Sepatu Evander Black/Dark Grey/Red 9700803 - Black/ Dk.Grey/Red, 36",,Rp174.500,11 bulan lalu,D***y,Blck/ DkGry/Red - 45,bintang 5,kurang cocok bagi kaki lebar,0 orang terbantu
"MILLS Sepatu Evander Black/Dark Grey/Red 9700803 - Black/ Dk.Grey/Red, 36",,Rp174.500,2 bulan lalu,Nur,Black/ Dk.Grey/Red - 45,bintang 5,goooooooooooodddd qualiiiiiiiiiittttttttyyyyyyyyy produuuuuuuuuttttttcccccccc,0 orang terbantu
"MILLS Sepatu Evander Black/Dark Grey/Red 9700803 - Black/ Dk.Grey/Red, 36",,Rp174.500,5 bulan lalu,D***s,Blck/ DkGry/Red - 38,bintang 5,Bagus sepatunya.,1 orang terbantu
"MILLS Sepatu Evander Black/Dark Grey/Red 9700803 - Black/ Dk.Grey/Red, 36",,Rp174.500,4 bulan lalu,J***i,Black/ Dk.Grey/Red - 42,bintang 5,Nyaman bgt sepatu nya,0 orang terbantu
"MILLS Sepatu Evander Black/Dark Grey/Red 9700803 - Black/ Dk.Grey/Red, 36",,Rp174.500,3 bulan lalu,Didit,Black/ Dk.Grey/Red - 41,bintang 4,"sesuai ekspektasi, good",0 orang terbantu
"MILLS Sepatu Evander Black/Dark Grey/Red 9700803 - Black/ Dk.Grey/Red, 36",,Rp174.500,6 bulan lalu,T***y,Black/ Dk.Grey/Red - 42,bintang 5,Mantappp,1 orang terbantu
"MILLS Sepatu Evander Black/Dark Grey/Red 9700803 - Black/ Dk.Grey/Red, 36",,Rp174.500,Lebih dari 1 tahun lalu,Rizal,Blck/ DkGry/Red - 44,bintang 5,nice👍👍👍,4 orang terbantu
"MILLS Sepatu Evander Black/Dark Grey/Red 9700803 - Black/ Dk.Grey/Red, 36",,Rp174.500,4 bulan lalu,C***t,Black/ Dk.Grey/Red - 41,bintang 5,Good product,0 orang terbantu
"MILLS Sepatu Evander Black/Dark Grey/Red 9700803 - Black/ Dk.Grey/Red, 36",,Rp174.500,4 bulan lalu,T***i,Black/ Dk.Grey/Red - 41,bintang 5,Puas..terima kasih Min,0 orang terbantu
"MILLS Sepatu Evander Black/Dark Grey/Red 9700803 - Black/ Dk.Grey/Red, 36",,Rp174.500,5 bulan lalu,A***s,Black/ Dk.Grey/Red - 40,bintang 5,Ok bangetlah...,0 orang terbantu
"MILLS Sepatu Evander Black/Dark Grey/Red 9700803 - Black/ Dk.Grey/Red, 36",,Rp174.500,5 bulan lalu,R***t,Black/ Dk.Grey/Red - 43,bintang 5,Sesuai dengan gambar Terima kasih,0 orang terbantu
"MILLS Sepatu Evander Black/Dark Grey/Red 9700803 - Black/ Dk.Grey/Red, 36",,Rp174.500,3 bulan lalu,A***x,Blck/ DkGry/Red - 41,bintang 5,Barang bagus,0 orang terbantu
"MILLS Sepatu Evander Black/Dark Grey/Red 9700803 - Black/ Dk.Grey/Red, 36",,Rp174.500,3 bulan lalu,X***e,Black/ Dk.Grey/Red - 41,bintang 2,ribet tali ny..,0 orang terbantu
"MILLS Sepatu Evander Black/Dark Grey/Red 9700803 - Black/ Dk.Grey/Red, 36",,Rp174.500,4 bulan lalu,Andri,Black/ Dk.Grey/Red - 41,bintang 5,sesuai pesanan...,0 orang terbantu
"MILLS Sepatu Evander Black/Dark Grey/Red 9700803 - Black/ Dk.Grey/Red, 36",,Rp174.500,6 bulan lalu,F***n,Blck/ DkGry/Red - 43,bintang 5,bagus,0 orang terbantu
"MILLS Sepatu Evander Black/Dark Grey/Red 9700803 - Black/ Dk.Grey/Red, 36",,Rp174.500,5 bulan lalu,Z***f,Black/ Dk.Grey/Red - 42,bintang 5,Good,0 orang terbantu
"MILLS Sepatu Evander Black/Dark Grey/Red 9700803 - Black/ Dk.Grey/Red, 36",,Rp174.500,9 bulan lalu,a***a,Black/ Dk.Grey/Red - 41,bintang 5,Nice,0 orang terbantu
"MILLS Sepatu Evander Black/Dark Grey/Red 9700803 - Black/ Dk.Grey/Red, 36",,Rp174.500,5 bulan lalu,C****,Black/ Dk.Grey/Red - 38,bintang 5,👍,0 orang terbantu
"MILLS Sepatu Evander Black/Dark Grey/Red 9700803 - Black/ Dk.Grey/Red, 36",,Rp174.500,5 bulan lalu,C****,Black/ Dk.Grey/Red - 42,bintang 5,👍,0 orang terbantu
"MILLS Sepatu Evander Black/White 9700802 - Black/White, 36",,Rp174.500,Lebih dari 1 tahun lalu,Reynaldi,Black/White - 41,bintang 5,Desainnya keren 👍 Bahannya berkualitas Penjualnya ramah banget Packaging aman 🙏 Proses pesanan cepat Packaging rapi Respon penjualnya top Ukuran sesuai Mantap modelnya... ,2 orang terbantu
"MILLS Sepatu Evander Black/White 9700802 - Black/White, 36",,Rp174.500,2 bulan lalu,Inara,Black/White - 37,bintang 5,untuk produk bintang 5 tp tolong proses pengantaran dipercepat,0 orang terbantu
"MILLS Sepatu Evander Black/White 9700802 - Black/White, 36",,Rp174.500,6 bulan lalu,b***n,Black/White - 40,bintang 5,"model sesuai, barang aman, cakeppp.... bahan bagus, nyaman, ukuran sesuai",0 orang terbantu
"MILLS Sepatu Evander Black/White 9700802 - Black/White, 36",,Rp174.500,5 bulan lalu,R***n,Black/White - 41,bintang 5,"Barangnya bagus dan berkualitas, CS nya juga fast respon dan dapat dipercaya.",1 orang terbantu
"MILLS Sepatu Evander Black/White 9700802 - Black/White, 36",,Rp174.500,7 bulan lalu,B***s,Black/White - 42,bintang 5,"keren sepatunya, pas ukurannya, enteng,,, semoga awettt",0 orang terbantu
"MILLS Sepatu Evander Black/White 9700802 - Black/White, 36",,Rp174.500,2 bulan lalu,L***b,Black/White - 36,bintang 5,pengantaran nya cepet barang nya bagussssss,0 orang terbantu
"MILLS Sepatu Evander Black/White 9700802 - Black/White, 36",,Rp174.500,7 bulan lalu,T***S,Black/White - 42,bintang 5,Daya tahan pakai: melar dan kemungkinan molor Bentuk dan ukuran: pas Warna: hitam putih gampang jebol kalau gak di jahit empuk,0 orang terbantu
"MILLS Sepatu Evander Black/White 9700802 - Black/White, 36",,Rp174.500,3 minggu lalu,M***u,Black/White - 36,bintang 4,"Sepatunya bagus, cuma ukurannya aja yg harus di sesuaikan, ambil 1 atau 2 nomor diatas yg biasa kita pakai",0 orang terbantu
"MILLS Sepatu Evander Black/White 9700802 - Black/White, 36",,Rp174.500,5 bulan lalu,pranoto,Black/White - 37,bintang 5,"fast respon, barang ok, cepat sampai juga",0 orang terbantu
"MILLS Sepatu Evander Black/White 9700802 - Black/White, 36",,Rp174.500,2 minggu lalu,C***k,Black/White - 37,bintang 5,"Alhamdulilah barng cepat dtg  sepatu bgs , ringan di pakai anak sy suka.",0 orang terbantu
"MILLS Sepatu Evander Black/White 9700802 - Black/White, 36",,Rp174.500,10 bulan lalu,Miko,Black/White - 42,bintang 5,bahan bagus..,4 orang terbantu
"MILLS Sepatu Evander Black/White 9700802 - Black/White, 36",,Rp174.500,Lebih dari 1 tahun lalu,t***u,Black/White - 38,bintang 5,"Keren bggt, sepatunya ringan bgtt empuk bgtt anakku suka🤩",0 orang terbantu
"MILLS Sepatu Evander Black/White 9700802 - Black/White, 36",,Rp174.500,Lebih dari 1 tahun lalu,hendra,Black/White - 40,bintang 5,alhamdulillah kerennn mantab alhamdulillah semoga Awet,0 orang terbantu
"MILLS Sepatu Evander Black/White 9700802 - Black/White, 36",,Rp174.500,Lebih dari 1 tahun lalu,Tole,Black/White - 39,bintang 1,Barang jelek murahan tidak sesuai harga,0 orang terbantu
"MILLS Sepatu Evander Black/White 9700802 - Black/White, 36",,Rp174.500,7 bulan lalu,A***n,Black/White - 42,bintang 5,Gacorrrrrrrrrrrrrrrrrrrrrrrrrr,0 orang terbantu
"MILLS Sepatu Evander Black/White 9700802 - Black/White, 36",,Rp174.500,12 bulan lalu,R***i,Black/White - 37,bintang 5,.,0 orang terbantu
"MILLS Sepatu Evander Black/White 9700802 - Black/White, 36",,Rp174.500,Lebih dari 1 tahun lalu,T***S,Black/White - 41,bintang 5,Kolom ini wajib diisi,0 orang terbantu
"MILLS Sepatu Evander Black/White 9700802 - Black/White, 36",,Rp174.500,8 bulan lalu,T***S,Black/White - 42,bintang 5,Bagus,0 orang terbantu
"MILLS Sepatu Evander Black/White 9700802 - Black/White, 36",,Rp174.500,1 minggu lalu,J***w,Black/White - 36,bintang 5,Ok,0 orang terbantu
"MILLS Sepatu Evander Black/White 9700802 - Black/White, 36",,Rp174.500,3 bulan lalu,W***g,Black/White - 38,bintang 5,Ok,0 orang terbantu
"MILLS Sepatu Futsal Blazar IN White / Gold 9403803 - White/Gold, 41",futsal,Rp332.100,9 bulan lalu,v***0,White/Gold - 40,bintang 5,"Mantap pool, sesuai pict, bahan berkualitas",0 orang terbantu
"MILLS Sepatu Futsal Blazar IN White / Gold 9403803 - White/Gold, 41",futsal,Rp332.100,9 bulan lalu,f***i,White/Gold - 42,bintang 4,Bagus walaupun Ukuran 42 kekecilan,1 orang terbantu
"MILLS Sepatu Futsal Blazar IN White / Gold 9403803 - White/Gold, 41",futsal,Rp332.100,2 bulan lalu,H***d,White/Gold - 41,bintang 4,Kurang kaos kaki gratis aja sih min🤣,0 orang terbantu
"MILLS Sepatu Futsal Blazar IN White / Gold 9403803 - White/Gold, 41",futsal,Rp332.100,1 bulan lalu,N***l,White/Gold - 42,bintang 5,beh the best banget nih nyaman di pake,0 orang terbantu
"MILLS Sepatu Futsal Blazar IN White / Gold 9403803 - White/Gold, 41",futsal,Rp332.100,7 bulan lalu,f***o,White/Gold - 40,bintang 5,kereeeeennn wajibbbbbb beliiiiiiiiiiiiiiii,0 orang terbantu
"MILLS Sepatu Futsal Blazar IN White / Gold 9403803 - White/Gold, 41",futsal,Rp332.100,8 bulan lalu,k***3,White/Gold - 41,bintang 5,Bagus,0 orang terbantu
"MILLS Sepatu Futsal Blazar IN White / Gold 9403803 - White/Gold, 41",futsal,Rp332.100,1 minggu lalu,U***e,White/Gold - 42,bintang 5,Good,0 orang terbantu
"MILLS Sepatu Futsal Blazar IN White / Magenta 9403804 - WHITE/MAGENTA, 45",futsal,Rp295.200,7 bulan lalu,R***t,WHITE/MAGENTA - 41,bintang 5,"Kereen sepatunya, warna nya juga ok. Puaslah belaja disini, semoga awet sepatunya",2 orang terbantu
"MILLS Sepatu Futsal Blazar IN White / Magenta 9403804 - WHITE/MAGENTA, 45",futsal,Rp295.200,2 bulan lalu,Ahmad,WHITE/MAGENTA - 43,bintang 5,fast respond dan barang memuaskan,0 orang terbantu
"MILLS Sepatu Futsal Blazar IN White / Magenta 9403804 - WHITE/MAGENTA, 45",futsal,Rp295.200,10 bulan lalu,s***0,WHITE/MAGENTA - 40,bintang 5,"Mills keren,kualitas bagus,tdk mengecewakan",0 orang terbantu
"MILLS Sepatu Futsal Blazar IN White / Magenta 9403804 - WHITE/MAGENTA, 45",futsal,Rp295.200,6 bulan lalu,T***S,WHITE/MAGENTA - 42,bintang 5,Mantap keren bagus pokoknya rekomen,0 orang terbantu
"MILLS Sepatu Futsal Blazar IN White / Magenta 9403804 - WHITE/MAGENTA, 45",futsal,Rp295.200,6 bulan lalu,K***N,WHITE/MAGENTA - 42,bintang 5,bagus,0 orang terbantu
"MILLS SEPATU FUTSAL ENZO IN BLUE/WHITE 9405302 - BLUE/WHITE, 38",futsal,Rp379.000,2 minggu lalu,O***q,BLUE/WHITE - 43,bintang 5,Bagus,0 orang terbantu
"MILLS SEPATU FUTSAL ENZO IN BLUE/WHITE 9405302 - BLUE/WHITE, 38",futsal,Rp379.000,1 bulan lalu,A***c,BLUE/WHITE - 42,bintang 4,Semoga awet,0 orang terbantu
"MILLS SEPATU FUTSAL ENZO IN WHITE/GOLD 9405304 - WHITE/GOLD, 38",futsal,Rp379.000,4 minggu lalu,P***j,WHITE/GOLD - 40,bintang 5,Bentuk dan ukuran: pas banget buat aku Aroma: masih wangi Daya tahan pakai: belum tak coba tapi semoga awet Warna: bagus banget,0 orang terbantu
"MILLS SEPATU FUTSAL ENZO IN WHITE/GOLD 9405304 - WHITE/GOLD, 38",futsal,Rp379.000,3 minggu lalu,S***r,WHITE/GOLD - 41,bintang 4,oke,0 orang terbantu
"MILLS SEPATU FUTSAL ENZO TURF BLACK/DARK.GREY/GOLD 9003701 - BLACK/DGRY/GLD, 38",futsal,Rp429.000,2 bulan lalu,I,BLACK/DGRY/GLD - 43,bintang 5,Sesuai dengan gambar bahannya empuk mills memang mantap semoga awet,0 orang terbantu
"MILLS SEPATU FUTSAL ENZO TURF BLACK/DARK.GREY/GOLD 9003701 - BLACK/DGRY/GLD, 38",futsal,Rp429.000,1 bulan lalu,J***o,BLACK/DGRY/GLD - 43,bintang 5,Mantap,0 orang terbantu
"MILLS SEPATU FUTSAL ENZO TURF BLUE/WHITE 9003702 - BLUE/WHITE, 38",futsal,Rp429.000,1 bulan lalu,C***d,BLUE/WHITE - 43,bintang 5,"Kualitas baik ,empuk. Bisa tukar size. Seller ramah dan membantu",0 orang terbantu
"MILLS SEPATU FUTSAL ENZO TURF BLUE/WHITE 9003702 - BLUE/WHITE, 38",futsal,Rp429.000,4 minggu lalu,A***g,BLUE/WHITE - 44,bintang 5,,0 orang terbantu
"MILLS SEPATU FUTSAL ENZO TURF BLUE/WHITE 9003702 - BLUE/WHITE, 38",futsal,Rp429.000,3 bulan lalu,Z***s,BLUE/WHITE - 43,bintang 4,Sesuai,0 orang terbantu
