nama barang,kategori,harga,date,user,varian,rating,review,bantu
910 Haze STRIKE PRIME Sepatu Lari - Putih/Biru/Mint - 40,Lari,Rp550.905,2 hari lalu,A***s,42,bintang 5,Sepatunya ok dan pas dengan ukuran.. Nyampenya juga cepat,0 orang terbantu
910 Haze STRIKE PRIME Sepatu Lari - Putih/Biru/Mint - 40,Lari,Rp550.905,1 hari lalu,Z***i,42,bintang 5,barang original enak di pakek ngebut sepatunya,0 orang terbantu
910 Haze STRIKE PRIME Sepatu Lari - Putih/Biru/Mint - 40,Lari,Rp550.905,1 minggu lalu,R***i,45,bintang 5,Bagus nyaman melebihi ekspektasi saya,0 orang terbantu
910 Haze STRIKE PRIME Sepatu Lari - Putih/Biru/Mint - 40,Lari,Rp550.905,2 minggu lalu,V***u,41,bintang 5,Produknya mantapppplll,1 orang terbantu
910 Haze STRIKE PRIME Sepatu Lari - Putih/Biru/Mint - 40,Lari,Rp550.905,3 hari lalu,Y***e,40,bintang 5,Pengiriman cepat,0 orang terbantu
910 Haze STRIKE PRIME Sepatu Lari - Putih/Biru/Mint - 40,Lari,Rp550.905,6 hari lalu,D***v,39,bintang 4,mantap,0 orang terbantu
910 Haze STRIKE PRIME Sepatu Lari - Putih/Biru/Mint - 40,Lari,Rp550.905,2 minggu lalu,Z***n,40,bintang 5,Good,0 orang terbantu
910 Haze STRIKE PRIME Sepatu Lari - Putih/Biru/Mint - 40,Lari,Rp550.905,2 minggu lalu,Ganda,45,bintang 5,mantab,0 orang terbantu
910 Nineten AURORUN Sepatu Lari - Hitam/Biru/Ungu Olahraga  Running Outdoor - 42,Lari,Rp569.905,2 bulan lalu,K***l,43,bintang 5,"Atas rekomendasi dari teman yang demen lari, untuk tipe ini untuk yang easy run / daily run enak nyaman - udah test run juga 10km enak pace siput Bentuk dan ukuran: Moder... ",0 orang terbantu
910 Nineten AURORUN Sepatu Lari - Hitam/Biru/Ungu Olahraga  Running Outdoor - 42,Lari,Rp569.905,Lebih dari 1 tahun lalu,T***S,40,bintang 5,"Warna: Black, purple, blue. Bentuk dan ukuran: 40/25,3 sepatunya bagus bgt, tapi dari awal datang packingannya sudah robek & kardusnya penyok, sepatunya ternyata aga... ",0 orang terbantu
910 Nineten AURORUN Sepatu Lari - Hitam/Biru/Ungu Olahraga  Running Outdoor - 42,Lari,Rp569.905,1 bulan lalu,M***y,43,bintang 5,"Produk sesuai , bagus , baik , rekomended",0 orang terbantu
910 Nineten AURORUN Sepatu Lari - Hitam/Biru/Ungu Olahraga  Running Outdoor - 42,Lari,Rp569.905,Lebih dari 1 tahun lalu,P***l,42,bintang 5,"Produk bagus, hanya paket sudah bonyok.. Mungkin boleh kasi pengaman yang baik atau kardus untuk sepatunya yg agak kokoh.. Mantap 🤝",0 orang terbantu
910 Nineten AURORUN Sepatu Lari - Hitam/Biru/Ungu Olahraga  Running Outdoor - 42,Lari,Rp569.905,2 minggu lalu,a***b,42,bintang 5,"kualitas bagus , barang yg datang sesuai dengan pesanan. udah gak salah kalau beli di store official",0 orang terbantu
910 Nineten AURORUN Sepatu Lari - Hitam/Biru/Ungu Olahraga  Running Outdoor - 42,Lari,Rp569.905,11 bulan lalu,a***8,45,bintang 5,"Barang bagus, belum dicoba pakai sih, mantap dapet free socks nya 2",0 orang terbantu
910 Nineten AURORUN Sepatu Lari - Hitam/Biru/Ungu Olahraga  Running Outdoor - 42,Lari,Rp569.905,Lebih dari 1 tahun lalu,y***r,45,bintang 5,"Keren sepatunya, sol nya tebal, enak dipake jogging buat aku yang bb nya 100++",0 orang terbantu
910 Nineten AURORUN Sepatu Lari - Hitam/Biru/Ungu Olahraga  Running Outdoor - 42,Lari,Rp569.905,Lebih dari 1 tahun lalu,c***j,37,bintang 5,"Bagus, suka sama product nya 🤗🤗🤗",1 orang terbantu
910 Nineten AURORUN Sepatu Lari - Hitam/Biru/Ungu Olahraga  Running Outdoor - 42,Lari,Rp569.905,Lebih dari 1 tahun lalu,â***,42,bintang 5,"nyaman dipake, apalagi kalo lari nya bareng km🤪",0 orang terbantu
910 Nineten AURORUN Sepatu Lari - Hitam/Biru/Ungu Olahraga  Running Outdoor - 42,Lari,Rp569.905,Lebih dari 1 tahun lalu,T***S,41,bintang 5,"Bentuk dan ukuran: nice size 41 ngepas si, seharusnya pilih 42 Warna: oke",0 orang terbantu
910 Nineten AURORUN Sepatu Lari - Hitam/Biru/Ungu Olahraga  Running Outdoor - 42,Lari,Rp569.905,Lebih dari 1 tahun lalu,b***w,40,bintang 5,"Sepatu mulus mantap👍pelayanan cepat sehari sampai, mas kurirnya baik sopan",0 orang terbantu
910 Nineten AURORUN Sepatu Lari - Hitam/Biru/Ungu Olahraga  Running Outdoor - 42,Lari,Rp569.905,2 bulan lalu,p***s,37,bintang 4,"agak kekecilan sihh, cuma size 38 ga ready:(",0 orang terbantu
910 Nineten AURORUN Sepatu Lari - Hitam/Biru/Ungu Olahraga  Running Outdoor - 42,Lari,Rp569.905,Lebih dari 1 tahun lalu,T***S,42,bintang 4,mantapp minn sayangnya gadapet bonus kaos kakii,0 orang terbantu
910 Nineten AURORUN Sepatu Lari - Hitam/Biru/Ungu Olahraga  Running Outdoor - 42,Lari,Rp569.905,Lebih dari 1 tahun lalu,T***S,42,bintang 5,"Keren habis sepatunya, ukuran pas banget",0 orang terbantu
910 Nineten AURORUN Sepatu Lari - Hitam/Biru/Ungu Olahraga  Running Outdoor - 42,Lari,Rp569.905,Lebih dari 1 tahun lalu,T***S,41,bintang 5,Sangat memuaskan  Terimakasih free Socks nya,0 orang terbantu
910 Nineten AURORUN Sepatu Lari - Hitam/Biru/Ungu Olahraga  Running Outdoor - 42,Lari,Rp569.905,Lebih dari 1 tahun lalu,i***y,44,bintang 5,"Kualitas keren bagus tpi awal pakai ke ada rasa panas"" gitu tpi keren si asli",0 orang terbantu
910 Nineten AURORUN Sepatu Lari - Hitam/Biru/Ungu Olahraga  Running Outdoor - 42,Lari,Rp569.905,1 bulan lalu,C***p,39,bintang 4,Di keranjang kuning bonus kaos kaki ternyata nggak ada,0 orang terbantu
910 Nineten AURORUN Sepatu Lari - Hitam/Biru/Ungu Olahraga  Running Outdoor - 42,Lari,Rp569.905,Lebih dari 1 tahun lalu,T****,42,bintang 5,"Ok, berat sepatu 0,555 kg",0 orang terbantu
910 Nineten AURORUN Sepatu Lari - Hitam/Biru/Ungu Olahraga  Running Outdoor - 42,Lari,Rp569.905,2 bulan lalu,T***S,41,bintang 5,"Produknya sesuai dengan digambar, ukurannya pas 👍👍👏👏",0 orang terbantu
910 Nineten AURORUN Sepatu Lari - Hitam/Biru/Ungu Olahraga  Running Outdoor - 42,Lari,Rp569.905,Lebih dari 1 tahun lalu,*****,44,bintang 5,Bagus tapi sayang lemnya Masih luber2,0 orang terbantu
910 Nineten AURORUN Sepatu Lari - Hitam/Biru/Ungu Olahraga  Running Outdoor - 42,Lari,Rp569.905,Lebih dari 1 tahun lalu,T***S,39,bintang 5,"Bagussss,,, enak dpakenya ringan",0 orang terbantu
910 Nineten AURORUN Sepatu Lari - Hitam/Biru/Ungu Olahraga  Running Outdoor - 42,Lari,Rp569.905,Lebih dari 1 tahun lalu,b***s,42,bintang 5,Sepatu nya mantap saya sangat suka Kalau ada rejeki lagi mau beli lagi😁,0 orang terbantu
910 Nineten AURORUN Sepatu Lari - Hitam/Biru/Ungu Olahraga  Running Outdoor - 42,Lari,Rp569.905,1 bulan lalu,U***y,41,bintang 5,"Mantap barangnya bagus ,jangqn ragu gasssss",0 orang terbantu
910 Nineten AURORUN Sepatu Lari - Hitam/Biru/Ungu Olahraga  Running Outdoor - 42,Lari,Rp569.905,11 bulan lalu,T***S,44,bintang 1,Padahal saya pesannya di jauh jauh hari tetapi Untuk AURORUNNYA  yg (ungu pink hitam) tetapi sudh terjual ada baiknya sebelum ngobrol di chet di cek dulu barangnya jadi b... ,0 orang terbantu
910 Nineten AURORUN Sepatu Lari - Hitam/Biru/Ungu Olahraga  Running Outdoor - 42,Lari,Rp569.905,11 bulan lalu,I***m,44,bintang 4,Pas di kaki,0 orang terbantu
910 Nineten AURORUN Sepatu Lari - Hitam/Biru/Ungu Olahraga  Running Outdoor - 42,Lari,Rp569.905,Lebih dari 1 tahun lalu,T***S,43,bintang 5,Shape and size: Good Wearability: Good Color: Good,0 orang terbantu
910 Nineten AURORUN Sepatu Lari - Hitam/Biru/Ungu Olahraga  Running Outdoor - 42,Lari,Rp569.905,2 bulan lalu,ð****,41,bintang 4,Baguss barang nyaa debes lahh,0 orang terbantu
910 Nineten AURORUN Sepatu Lari - Hitam/Biru/Ungu Olahraga  Running Outdoor - 42,Lari,Rp569.905,Lebih dari 1 tahun lalu,a***d,42,bintang 5,Shape and size: Best Color: Good,0 orang terbantu
910 Nineten AURORUN Sepatu Lari - Hitam/Biru/Ungu Olahraga  Running Outdoor - 42,Lari,Rp569.905,2 minggu lalu,J***e,41,bintang 5,Bagus sesuai dengan pesanan,0 orang terbantu
910 Nineten AURORUN Sepatu Lari - Hitam/Biru/Ungu Olahraga  Running Outdoor - 42,Lari,Rp569.905,Lebih dari 1 tahun lalu,T***S,39,bintang 5,ntaps,0 orang terbantu
910 Nineten AURORUN Sepatu Lari - Hitam/Biru/Ungu Olahraga  Running Outdoor - 42,Lari,Rp569.905,3 bulan lalu,h***o,42,bintang 5,bagus enak dipakai,0 orang terbantu
910 Nineten AURORUN Sepatu Lari - Hitam/Biru/Ungu Olahraga  Running Outdoor - 42,Lari,Rp569.905,1 bulan lalu,F***m,39,bintang 5,,0 orang terbantu
910 Nineten AURORUN Sepatu Lari - Hitam/Biru/Ungu Olahraga  Running Outdoor - 42,Lari,Rp569.905,1 bulan lalu,I***j,41,bintang 5,mantap pass,0 orang terbantu
910 Nineten AURORUN Sepatu Lari - Hitam/Biru/Ungu Olahraga  Running Outdoor - 42,Lari,Rp569.905,2 minggu lalu,aqsya,40,bintang 3,Keras sepatunya harus upsize1,0 orang terbantu
910 Nineten AURORUN Sepatu Lari - Hitam/Biru/Ungu Olahraga  Running Outdoor - 42,Lari,Rp569.905,1 minggu lalu,I***q,42,bintang 5,cakepp,0 orang terbantu
910 Nineten AURORUN Sepatu Lari - Hitam/Biru/Ungu Olahraga  Running Outdoor - 42,Lari,Rp569.905,1 bulan lalu,A***w,42,bintang 5,Good🔥,0 orang terbantu
910 Nineten AURORUN Sepatu Lari - Hitam/Biru/Ungu Olahraga  Running Outdoor - 42,Lari,Rp569.905,5 bulan lalu,p***o,42,bintang 4,mantap bro,0 orang terbantu
910 Nineten AURORUN Sepatu Lari - Hitam/Biru/Ungu Olahraga  Running Outdoor - 42,Lari,Rp569.905,Lebih dari 1 tahun lalu,T***S,41,bintang 5,Joss mantab sudah pengiriman cepat,0 orang terbantu
910 Nineten AURORUN Sepatu Lari - Hitam/Biru/Ungu Olahraga  Running Outdoor - 42,Lari,Rp569.905,Lebih dari 1 tahun lalu,T***S,43,bintang 5,Mantab,0 orang terbantu
910 Nineten AURORUN Sepatu Lari - Hitam/Biru/Ungu Olahraga  Running Outdoor - 42,Lari,Rp569.905,Lebih dari 1 tahun lalu,T***S,38,bintang 5,Bagus sepatunya.. semoga awet,0 orang terbantu
910 Nineten AURORUN Sepatu Lari - Hitam/Biru/Ungu Olahraga  Running Outdoor - 42,Lari,Rp569.905,Lebih dari 1 tahun lalu,D***a,39,bintang 5,Sangat bagus,0 orang terbantu
910 Nineten AURORUN Sepatu Lari - Hitam/Biru/Ungu Olahraga  Running Outdoor - 42,Lari,Rp569.905,11 bulan lalu,G***n,44,bintang 5,bagus bangett,0 orang terbantu
910 Nineten AURORUN Sepatu Lari - Hitam/Biru/Ungu Olahraga  Running Outdoor - 42,Lari,Rp569.905,2 minggu lalu,A***w,42,bintang 4,kaos kakiny gk ada kk,0 orang terbantu
910 Nineten AURORUN Sepatu Lari - Hitam/Biru/Ungu Olahraga  Running Outdoor - 42,Lari,Rp569.905,Lebih dari 1 tahun lalu,e***8,37,bintang 5,Sangt memuaskan,0 orang terbantu
910 Nineten AURORUN Sepatu Lari - Hitam/Biru/Ungu Olahraga  Running Outdoor - 42,Lari,Rp569.905,1 bulan lalu,J***k,41,bintang 5,Bagus,0 orang terbantu
910 Nineten AURORUN Sepatu Lari - Hitam/Biru/Ungu Olahraga  Running Outdoor - 42,Lari,Rp569.905,1 bulan lalu,U***t,37,bintang 5,bagus,0 orang terbantu
910 Nineten AURORUN Sepatu Lari - Hitam/Biru/Ungu Olahraga  Running Outdoor - 42,Lari,Rp569.905,Lebih dari 1 tahun lalu,p***a,42,bintang 5,bagus,0 orang terbantu
910 Nineten AURORUN Sepatu Lari - Hitam/Biru/Ungu Olahraga  Running Outdoor - 42,Lari,Rp569.905,Lebih dari 1 tahun lalu,A***e,40,bintang 5,Bagus,0 orang terbantu
910 Nineten AURORUN Sepatu Lari - Hitam/Biru/Ungu Olahraga  Running Outdoor - 42,Lari,Rp569.905,1 bulan lalu,T***S,40,bintang 5,love,0 orang terbantu
910 Nineten AURORUN Sepatu Lari - Hitam/Biru/Ungu Olahraga  Running Outdoor - 42,Lari,Rp569.905,1 bulan lalu,X***g,42,bintang 5,Mantap,0 orang terbantu
910 Nineten AURORUN Sepatu Lari - Hitam/Biru/Ungu Olahraga  Running Outdoor - 42,Lari,Rp569.905,2 bulan lalu,a***_,44,bintang 5,Mantap,0 orang terbantu
910 Nineten AURORUN Sepatu Lari - Hitam/Biru/Ungu Olahraga  Running Outdoor - 42,Lari,Rp569.905,11 bulan lalu,D***a,44,bintang 5,Bagus....,0 orang terbantu
910 Nineten AURORUN Sepatu Lari - Hitam/Biru/Ungu Olahraga  Running Outdoor - 42,Lari,Rp569.905,2 bulan lalu,B***o,43,bintang 5,Recomended good luar biasa,0 orang terbantu
910 Nineten AURORUN Sepatu Lari - Hitam/Biru/Ungu Olahraga  Running Outdoor - 42,Lari,Rp569.905,Lebih dari 1 tahun lalu,T***S,42,bintang 4,bgs,0 orang terbantu
910 Nineten AURORUN Sepatu Lari - Hitam/Biru/Ungu Olahraga  Running Outdoor - 42,Lari,Rp569.905,Lebih dari 1 tahun lalu,F***l,44,bintang 4,Keren bngt,0 orang terbantu
910 Nineten AURORUN Sepatu Lari - Hitam/Biru/Ungu Olahraga  Running Outdoor - 42,Lari,Rp569.905,12 bulan lalu,T***S,44,bintang 5,Ok,0 orang terbantu
910 Nineten AURORUN Sepatu Lari - Hitam/Biru/Ungu Olahraga  Running Outdoor - 42,Lari,Rp569.905,Lebih dari 1 tahun lalu,W***l,43,bintang 5,Sip,0 orang terbantu
910 Nineten AURORUN Sepatu Lari - Hitam/Biru/Ungu Olahraga  Running Outdoor - 42,Lari,Rp569.905,1 bulan lalu,O***l,42,bintang 5,jos,0 orang terbantu
910 Nineten AURORUN STRIDE Sepatu Lari - Hitam/Abu-Abu Tua - 39,Lari,Rp693.405,1 minggu lalu,T***m,43,bintang 5,Mantap pas di kaki. Untuk pemula kaya saya lari 5KM sangat nyaman.,0 orang terbantu
910 Nineten AURORUN STRIDE Sepatu Lari - Hitam/Abu-Abu Tua - 39,Lari,Rp693.405,1 minggu lalu,I***o,43,bintang 4,Cuma lemnya aja gak rapi blepotan. Secara keseluruhan bagus,0 orang terbantu
910 Nineten AURORUN STRIDE Sepatu Lari - Hitam/Abu-Abu Tua - 39,Lari,Rp693.405,4 hari lalu,a***i,42,bintang 5,"mantap, thank you..",0 orang terbantu
910 Nineten AURORUN STRIDE Sepatu Lari - Hitam/Abu-Abu Tua - 39,Lari,Rp693.405,4 hari lalu,J***l,39,bintang 5,Kerennnnnn,0 orang terbantu
910 Nineten AURORUN STRIDE Sepatu Lari -  Hitam/Biru/Navy - 40,Lari,Rp693.405,1 minggu lalu,S***o,42,bintang 4,"over all sepatunya enak buat daily run, baru dateng langsung coba pake di 5k pace 6, kaki ga kerasa panas, empuk, cocok buat pemula.  saran aja buat sepatu lokal apalagi... ",0 orang terbantu
910 Nineten AURORUN STRIDE Sepatu Lari -  Hitam/Biru/Navy - 40,Lari,Rp693.405,1 minggu lalu,P***t,41,bintang 5,produk mantap mulus cuma pengiriman lama jasa kirimnya jelek. masa paket dibawa kerumah kurir padahal udah deket,0 orang terbantu
910 Nineten AURORUN STRIDE Sepatu Lari -  Hitam/Biru/Navy - 40,Lari,Rp693.405,3 hari lalu,E***z,44,bintang 2,Lem lem nya parah bgt nampak kali. Klihatan kotornya. Ga rapi pengelemannya.. bagusan ortus ga kliatan sama sekali,0 orang terbantu
910 Nineten AURORUN STRIDE Sepatu Lari -  Hitam/Biru/Navy - 40,Lari,Rp693.405,1 minggu lalu,I***b,40,bintang 5,Bagus🔥,0 orang terbantu
910 Nineten AURORUN STRIDE Sepatu Lari -  Hitam/Biru/Navy - 40,Lari,Rp693.405,1 minggu lalu,P***v,45,bintang 5,Bagus,0 orang terbantu
910 Nineten Aurorun Stride Sepatu Lari - Putih Gading/Hijau Tosca/Hijau Neon - 41,Lari,Rp693.405,1 minggu lalu,V***d,41,bintang 5,mantappp joss gandos sepatu nya 🥰🤘🏽,0 orang terbantu
910 Nineten Aurorun Stride Sepatu Lari - Putih Gading/Hijau Tosca/Hijau Neon - 41,Lari,Rp693.405,1 minggu lalu,S***g,39,bintang 5,Bagus,0 orang terbantu
910 Nineten Aurorun Stride Sepatu Lari - Putih Gading/Hijau Tosca/Hijau Neon - 41,Lari,Rp693.405,4 minggu lalu,L***a,43,bintang 4,Bagus,0 orang terbantu
910 Nineten Aurorun Stride Sepatu Lari - Putih Gading/Hijau Tosca/Hijau Neon - 41,Lari,Rp693.405,1 bulan lalu,H***w,41,bintang 5,Bagus,0 orang terbantu
910 Nineten Aurorun Stride Sepatu Lari - Putih Gading/Hijau Tosca/Hijau Neon - 41,Lari,Rp693.405,1 bulan lalu,D***o,42,bintang 5,Mantap,0 orang terbantu
910 Nineten Chiru Aterun Sepatu Sportstyle -  Hitam/Dark.Grey/Orange Casual Shoes - 39,,Rp522.405,11 bulan lalu,f***7,42,bintang 5,"Sesuai dengan deskripsi, ada beberapa detail yg kurang rapi seperti lem dan catnya",0 orang terbantu
910 Nineten Chiru Aterun Sepatu Sportstyle -  Hitam/Dark.Grey/Orange Casual Shoes - 39,,Rp522.405,10 bulan lalu,Amalina,40,bintang 5,ringan pas pengiriman cepat sesuai,1 orang terbantu
910 Nineten Chiru Aterun Sepatu Sportstyle -  Hitam/Dark.Grey/Orange Casual Shoes - 39,,Rp522.405,11 bulan lalu,T***S,42,bintang 4,Keren,0 orang terbantu
910 Nineten Chiru Futurism Sepatu Sportstyle - Hitam/Putih Casual Karet Casual Karet - 41,,Rp427.405,6 bulan lalu,k***i,42,bintang 5,"Produk sesuai gambar, sampai tujuan lebih cepat Dari perkiraan",0 orang terbantu
910 Nineten Chiru Futurism Sepatu Sportstyle - Hitam/Putih Casual Karet Casual Karet - 41,,Rp427.405,2 hari lalu,M***d,43,bintang 5,mantaap..... kereeennn... paaaasssss..... okeeee....,0 orang terbantu
910 Nineten Chiru Futurism Sepatu Sportstyle - Hitam/Putih Casual Karet Casual Karet - 41,,Rp427.405,5 bulan lalu,M***d,43,bintang 5,enak dan nyaman dipakai,1 orang terbantu
910 Nineten Chiru Futurism Sepatu Sportstyle - Hitam/Putih Casual Karet Casual Karet - 41,,Rp427.405,4 bulan lalu,r***i,43,bintang 5,nyaman di pake,1 orang terbantu
910 Nineten Chiru Futurism Sepatu Sportstyle - Hitam/Putih Casual Karet Casual Karet - 41,,Rp427.405,7 bulan lalu,p***u,42,bintang 5,Sepatunya bagus,0 orang terbantu
910 Nineten Chiru Futurism Sepatu Sportstyle - Hitam/Putih Casual Karet Casual Karet - 41,,Rp427.405,6 bulan lalu,R***p,39,bintang 4,Bagus,0 orang terbantu
910 Nineten Chiru Futurism Sepatu Sportstyle - Hitam/Putih Casual Karet Casual Karet - 41,,Rp427.405,5 bulan lalu,T***S,41,bintang 5,Ukuran pas semoga awet,0 orang terbantu
910 Nineten EASY TRAIN Sepatu Lari - LILAC/VIOLET/WHITE Running Outdoor - 36 ,Lari,Rp408.405,Lebih dari 1 tahun lalu,T***S,41,bintang 5,Cocok bagus sekali ukuran pas pilih size 41 ringan sepatunya segera di coba untuk running,0 orang terbantu
910 Nineten EASY TRAIN Sepatu Lari - LILAC/VIOLET/WHITE Running Outdoor - 36 ,Lari,Rp408.405,Lebih dari 1 tahun lalu,Afriski,36,bintang 5,sangat nyaman dan ringan tapi ukuran perlu diperhatikan. kalau biasa 36 di brand lain mungkin perlu naik ke 37 atau bahkan 38.,1 orang terbantu
910 Nineten EASY TRAIN Sepatu Lari - LILAC/VIOLET/WHITE Running Outdoor - 36 ,Lari,Rp408.405,Lebih dari 1 tahun lalu,H***i,40,bintang 5,Mantap sepatux tapi ukuran 40 ga muat sama saya ukuran 40 kecil,0 orang terbantu
910 Nineten EASY TRAIN Sepatu Lari - LILAC/VIOLET/WHITE Running Outdoor - 36 ,Lari,Rp408.405,Lebih dari 1 tahun lalu,T***S,40,bintang 5,"Produk bagus, sepatu ringan, jg dapat bonus kaos kaki Semoga amanah selalu ✨ Memang harus up size, sblm beli lihat ulasan dan ada yang blg up size biasa pake ukuran 23.5... ",0 orang terbantu
910 Nineten EASY TRAIN Sepatu Lari - LILAC/VIOLET/WHITE Running Outdoor - 36 ,Lari,Rp408.405,Lebih dari 1 tahun lalu,R****,41,bintang 4,"Sepatunya good dan sangat ringan saat di pakai, sepatunya harus up size dari ukuran normal kita pakai biasanya Bentuk dan ukuran: Easy Train 41 Warna: lilac",0 orang terbantu
910 Nineten EASY TRAIN Sepatu Lari - LILAC/VIOLET/WHITE Running Outdoor - 36 ,Lari,Rp408.405,Lebih dari 1 tahun lalu,M,37,bintang 5,Produk original 💯 Nyaman dipakai lari 👍 Produk sesuai Ekspektasi Kualitas bahan tinggi 👍,0 orang terbantu
910 Nineten EASY TRAIN Sepatu Lari - LILAC/VIOLET/WHITE Running Outdoor - 36 ,Lari,Rp408.405,Lebih dari 1 tahun lalu,L****,41,bintang 5,"Sepatunya bagus banget, ringan, empuk. Emang agak susah pas masuknya, bagian punggung kaki. Udah upsize ke no 41, dan ngepas banget. Kalo mau pakai kaos kaki sebaiknya yg... ",0 orang terbantu
910 Nineten EASY TRAIN Sepatu Lari - LILAC/VIOLET/WHITE Running Outdoor - 36 ,Lari,Rp408.405,Lebih dari 1 tahun lalu,Faris,40,bintang 4,"entah modelnya memang begini atau ada defect di sepatunya, kanan kiri begitu",0 orang terbantu
910 Nineten EASY TRAIN Sepatu Lari - LILAC/VIOLET/WHITE Running Outdoor - 36 ,Lari,Rp408.405,Lebih dari 1 tahun lalu,rajie,39,bintang 4,"Walaupun sdh baca review dan beli 1 size diatas size normal, masih aja kekecilan, tapi masih bisa dipakai dengan cara melonggarkan talinya, itupun panjangnya pas2an bgt.... ",0 orang terbantu
910 Nineten EASY TRAIN Sepatu Lari - LILAC/VIOLET/WHITE Running Outdoor - 36 ,Lari,Rp408.405,Lebih dari 1 tahun lalu,A***m,36,bintang 5,"Pas ngepres .. tyt ukurannya lebih kecil. Sol nya sih pas, tp mau pakenya sdikit perjuangan Krn punggung kakinya pas bingit. Produk bagus recomended",0 orang terbantu
910 Nineten EASY TRAIN Sepatu Lari - LILAC/VIOLET/WHITE Running Outdoor - 36 ,Lari,Rp408.405,Lebih dari 1 tahun lalu,T***S,40,bintang 5,"Sepatu nyaman, pelayanan bintang 5 pokoknya🫰🫰🫰admin fastresp Saran utk kaki tebal ambil size diatas biasanya😄",0 orang terbantu
910 Nineten EASY TRAIN Sepatu Lari - LILAC/VIOLET/WHITE Running Outdoor - 36 ,Lari,Rp408.405,Lebih dari 1 tahun lalu,T***S,40,bintang 5,"baguss bgttt, enteng, free kaos kaki jg, blm dicoba buat lari si. ukuran kaki aku 23,5cm (uk.normal) saran klo mau ngambil model ini lebihin 2 nomor, karna aku biasa pake... ",0 orang terbantu
910 Nineten EASY TRAIN Sepatu Lari - LILAC/VIOLET/WHITE Running Outdoor - 36 ,Lari,Rp408.405,Lebih dari 1 tahun lalu,Cintia,37,bintang 5,"suka bgt ma sepatunya. cuma buat yg pada mau beli lebih baik di upsize. aku biasanya 36, beli yg 37 itu ngepaaas bgt. tapi msh nyaman. tapi buat yg kebiasa agak longgar b... ",1 orang terbantu
910 Nineten EASY TRAIN Sepatu Lari - LILAC/VIOLET/WHITE Running Outdoor - 36 ,Lari,Rp408.405,Lebih dari 1 tahun lalu,T***S,40,bintang 4,"Produknya bagus sepatunya ringan, hanya sedikit kesempitan di kaki aku",0 orang terbantu
910 Nineten EASY TRAIN Sepatu Lari - LILAC/VIOLET/WHITE Running Outdoor - 36 ,Lari,Rp408.405,Lebih dari 1 tahun lalu,f***l,41,bintang 3,"sebelumnya saya sudah pernah order type yuza Dan sangat puas, tetapi untuk type ini ada beberapa catatan yg perlu saya sampaikan diantaranya : 1. collar cukup tebal tetap... ",1 orang terbantu
910 Nineten EASY TRAIN Sepatu Lari - LILAC/VIOLET/WHITE Running Outdoor - 36 ,Lari,Rp408.405,Lebih dari 1 tahun lalu,*****,39,bintang 4,sepatu nya ringan lembut manteepp dehh bonus kaus kaki tapi sayang nyaa ngepas banget di kaki akuuu next order sepatu yg lain lagiii,0 orang terbantu
910 Nineten EASY TRAIN Sepatu Lari - LILAC/VIOLET/WHITE Running Outdoor - 36 ,Lari,Rp408.405,Lebih dari 1 tahun lalu,T***S,37,bintang 5,Ukurannya pas banget. Adminnya konfirmasi udah di upsize atau belum,0 orang terbantu
910 Nineten EASY TRAIN Sepatu Lari - LILAC/VIOLET/WHITE Running Outdoor - 36 ,Lari,Rp408.405,1 bulan lalu,X***z,40,bintang 4,Untuk barang bagus dan original but untuk pengiriman so slow jadi bintang 4 dlu min,0 orang terbantu
910 Nineten EASY TRAIN Sepatu Lari - LILAC/VIOLET/WHITE Running Outdoor - 36 ,Lari,Rp408.405,Lebih dari 1 tahun lalu,Kak,36,bintang 5,"Ringan dan empuk, seperti tidak pakai apa-apa. Size nge-pas banget, disiasati dengan kaos kaki yang tipis. Semoga awet.",0 orang terbantu
910 Nineten EASY TRAIN Sepatu Lari - LILAC/VIOLET/WHITE Running Outdoor - 36 ,Lari,Rp408.405,Lebih dari 1 tahun lalu,T***a,40,bintang 5,"Biasa pakai sz 38, pake ini size 40. Pakai acuan sz uk/US aja ketimbang sz lokal yg bikin bingung haha  Overall Bagus, cuma emg lidnya kecil.",0 orang terbantu
910 Nineten EASY TRAIN Sepatu Lari - LILAC/VIOLET/WHITE Running Outdoor - 36 ,Lari,Rp408.405,Lebih dari 1 tahun lalu,Marmo,38,bintang 5,"Produk sesuai pesanan, nyaman dipakai. Best Seller.",0 orang terbantu
910 Nineten EASY TRAIN Sepatu Lari - LILAC/VIOLET/WHITE Running Outdoor - 36 ,Lari,Rp408.405,Lebih dari 1 tahun lalu,Ex,40,bintang 5,"40 nya ngepas ternyata, harusnya 41. tapi yasudah",0 orang terbantu
910 Nineten EASY TRAIN Sepatu Lari - LILAC/VIOLET/WHITE Running Outdoor - 36 ,Lari,Rp408.405,Lebih dari 1 tahun lalu,ð****,40,bintang 5,"Bagus bgtt. Barang ori, plus dapet kaos kai lagi",0 orang terbantu
910 Nineten EASY TRAIN Sepatu Lari - LILAC/VIOLET/WHITE Running Outdoor - 36 ,Lari,Rp408.405,Lebih dari 1 tahun lalu,n***y,38,bintang 3,"pesen di naikin 1 size, tetep kekecilan rasanya, antara lidah sepatu dan tali sepatu kalau dipakai keliatan renggang, jadi keliatan tuh kulit kaki kita. better naikin 2 s... ",0 orang terbantu
